侵犯,qīnfàn,"Xâm phạm, xâm lấn",侵犯他人的权利是不对的。,Xâm phạm quyền lợi của người khác là sai trái.
钦佩,qīnpèi,"Kính phục, thán phục",我钦佩他的勇气。,Tôi khâm phục sự dũng cảm của anh ấy.
亲热,qīnrè,"Thân mật, nồng nhiệt",他们关系很亲热。,Họ có mối quan hệ rất thân thiết.
亲身,qīnshēn,"Tự mình, bản thân",他亲身经历了这件事。,Anh ấy đã trực tiếp trải qua chuyện này.
勤俭,qínjiǎn,Cần kiệm,我们要勤俭节约。,Chúng ta phải cần kiệm tiết kiệm.
勤恳,qínkěn,"Chăm chỉ, cần cù",她做事非常勤恳。,Cô ấy làm việc rất chăm chỉ.
氢,qīng,"Khinh, khí hiếm",氢是一种轻气体。,Hydro là một loại khí nhẹ.
清澈,qīngchè,Trong suốt,湖水清澈见底。,Nước hồ trong veo đến đáy.
清晨,qīngchén,Sáng sớm,清晨的空气很新鲜。,Không khí buổi sáng sớm rất trong lành.
清除,qīngchú,"Dọn sạch, loại bỏ",我们需要清除杂草。,Chúng ta cần làm sạch cỏ dại.
轻而易举,qīng'éryìjǔ,"Dễ dàng, dễ như trở bàn tay",这个任务轻而易举。,Nhiệm vụ này dễ dàng.
清洁,qīngjié,"Sạch sẽ, vệ sinh",房间需要清洁。,Căn phòng cần được dọn dẹp.
清理,qīnglǐ,"Dọn dẹp, sắp xếp",请清理桌子上的书。,Hãy dọn sách trên bàn.
倾听,qīngtīng,Lắng nghe,他静静地倾听大家的意见。,Anh ấy lắng nghe ý kiến của mọi người một cách yên lặng.
清晰,qīngxī,"Rõ ràng, rõ nét",图片非常清晰。,Hình ảnh rất rõ ràng.
倾向,qīngxiàng,"Khuynh hướng, xu hướng",他倾向于支持这个提案。,Anh ấy có xu hướng ủng hộ đề xuất này.
倾斜,qīngxié,"Nghiêng, lệch",这栋房子有点倾斜。,Ngôi nhà này hơi nghiêng.
清醒,qīngxǐng,"Tỉnh táo, sáng suốt",他终于清醒了过来。,Anh ấy cuối cùng đã tỉnh lại.
清真,qīngzhēn,"Hồi giáo, chính giáo",他是一位清真厨师。,Anh ấy là một đầu bếp Halal.
情报,qíngbào,"Tình báo, thông tin",情报显示敌人正在接近。,Thông tin tình báo cho thấy kẻ địch đang tiến gần.
情节,qíngjié,"Tình tiết, chi tiết",这本小说的情节很紧张。,Cốt truyện của cuốn tiểu thuyết này rất căng thẳng.
晴朗,qínglǎng,"Trời quang, trời trong",天气晴朗，非常适合出游。,"Thời tiết trong lành, rất thích hợp để đi chơi."
情理,qínglǐ,"Lý lẽ, đạo lý",这种行为不符合情理。,Hành vi này không hợp lý.
情形,qíngxíng,"Tình hình, hoàn cảnh",目前的情形非常复杂。,Tình hình hiện tại rất phức tạp.
请柬,qǐngjiǎn,Thiệp mời,我们收到了你的请柬。,Chúng tôi đã nhận được thiệp mời của bạn.
请教,qǐngjiào,"Thỉnh giáo, xin ý kiến",请教我如何使用这个软件。,Hãy chỉ tôi cách sử dụng phần mềm này.
请示,qǐngshì,"Xin chỉ thị, xin ý kiến",他向上级请示了这件事。,Anh ấy đã xin phép cấp trên về việc này.
请帖,qǐngtiě,Thiệp mời,我们收到了结婚请帖。,Chúng tôi đã nhận được thiệp cưới.
丘陵,qiūlíng,"Đồi núi, đồi cỏ",丘陵地区非常适合种植葡萄。,Khu vực đồi núi rất thích hợp trồng nho.
区分,qūfēn,"Phân biệt, chia tách",我们需要区分事实和观点。,Chúng ta cần phân biệt giữa sự thật và quan điểm.
屈服,qūfú,"Khuất phục, đầu hàng",面对强大的对手，他不得不屈服。,"Đối mặt với đối thủ mạnh, anh ta buộc phải khuất phục."
区域,qūyù,"Khu vực, vùng",这个区域禁止吸烟。,Khu vực này cấm hút thuốc.
曲折,qūzhé,"Quanh co, khúc khuỷu",这条路非常曲折。,Con đường này rất quanh co.
驱逐,qūzhú,"Trục xuất, xua đuổi",他被驱逐出境了。,Anh ấy đã bị trục xuất ra khỏi đất nước.
渠道,qúdào,"Kênh rạch, kênh",他们正在挖掘新的渠道。,Họ đang đào kênh mới.
取缔,qǔdì,"Cấm đoán, cấm chỉ",政府取缔了非法活动。,Chính phủ đã cấm các hoạt động bất hợp pháp.
曲子,qǔzi,"Bài hát, bản nhạc",这首曲子很动听。,Bài hát này rất hay.
趣味,qùwèi,"Hứng thú, thú vị",他对生活充满了趣味。,Anh ấy rất thú vị trong cuộc sống.
圈套,quāntào,"Cái bẫy, cạm bẫy",他掉进了对手设的圈套。,Anh ấy đã rơi vào bẫy của đối thủ.
权衡,quánhéng,"Cân nhắc, xem xét",我们需要权衡利弊。,Chúng ta cần cân nhắc lợi và hại.
全局,quánjú,Toàn bộ cục diện,公司的全局策略非常成功。,Chiến lược tổng thể của công ty rất thành công.
全力以赴,quánlìyǐfù,"Dốc toàn lực, toàn tâm toàn ý",我们将全力以赴完成任务。,Chúng ta sẽ dốc hết sức hoàn thành nhiệm vụ.
拳头,quántou,"Nắm đấm, quyền lực",他的拳头很有力。,Nắm đấm của anh ấy rất mạnh.
权威,quánwēi,"Quyền uy, uy tín",他是一位权威的学者。,Anh ấy là một học giả có uy tín.
权益,quányì,Quyền lợi và lợi ích,我们必须维护自己的权益。,Chúng ta phải bảo vệ quyền lợi của mình.
犬,quǎn,"Chó, cẩu",他养了一只可爱的犬。,Anh ấy nuôi một con chó dễ thương.
缺口,quēkǒu,"Chỗ hổng, khe hở",墙上有一个缺口。,Trên tường có một lỗ hổng.
缺席,quēxí,"Vắng mặt, không tham dự",他因病缺席了会议。,Anh ấy vắng mặt trong cuộc họp vì bệnh.
缺陷,quēxiàn,"Khiếm khuyết, khuyết điểm",这个机器有一些缺陷。,Cái máy này có một số khuyết điểm.
瘸,qué,"Khập khiễng, què",他摔倒了，腿瘸了。,"Anh ấy bị ngã, và chân bị què."
确保,quèbǎo,"Đảm bảo, bảo đảm",我们必须确保安全。,Chúng ta phải đảm bảo an toàn.
确立,quèlì,"Xác lập, thiết lập",我们确立了新的目标。,Chúng ta đã thiết lập mục tiêu mới.
确切,quèqiè,"Chính xác, xác thực",他的话很确切。,Lời của anh ấy rất chính xác.
确信,quèxìn,"Tin chắc, tin tưởng",我确信他会成功。,Tôi tin chắc rằng anh ấy sẽ thành công.
群众,qúnzhòng,"Quần chúng, nhân dân",群众对这个政策表示支持。,Quần chúng ủng hộ chính sách này.
染,rǎn,"Nhuộm, tô điểm",他染上了坏习惯。,Anh ấy mắc phải thói quen xấu.
让步,ràngbù,"Nhượng bộ, lùi bước",他最终做出了让步。,"Cuối cùng, anh ấy đã nhượng bộ."
饶恕,ráoshù,"Tha thứ, tha lỗi",请你饶恕我的错误。,Xin hãy tha thứ cho lỗi lầm của tôi.
扰乱,rǎoluàn,"Quấy rối, làm loạn",这个消息扰乱了秩序。,Tin tức này đã làm rối loạn trật tự.
惹祸,rěhuò,"Gây họa, gây rắc rối",他的行为惹祸了。,Hành động của anh ấy đã gây ra rắc rối.
热泪盈眶,rèlèiyíngkuàng,Nước mắt đầm đìa,听到这个消息，她热泪盈眶。,"Nghe tin này, cô ấy rơi nước mắt xúc động."
热门,rèmén,"Phổ biến, thịnh hành",这个话题非常热门。,Chủ đề này rất hot.
仁慈,réncí,"Nhân từ, nhân hậu",他是一个仁慈的人。,Anh ấy là một người nhân từ.
人道,réndào,Nhân đạo,他们提倡人道待遇。,Họ khuyến khích đối xử nhân đạo.
人格,réngé,"Nhân cách, phẩm cách",他是一个有尊严的人。,Anh ấy là một người có phẩm giá.
人工,réngōng,"Nhân công, lao động",这种技术需要人工操作。,Công nghệ này cần thao tác bằng tay.
人家,rénjiā,"Nhà cửa, gia đình",人家都说他很聪明。,Người ta đều nói anh ấy rất thông minh.
人间,rénjiān,"Nhân gian, thế gian",这是人间的天堂。,Đây là thiên đường trên trần gian.
人士,rénshì,"Nhân sĩ, người",这件事对我们有很大的影响。,Việc này có ảnh hưởng lớn đối với chúng tôi.
人为,rénwéi,Do con người làm,他的成功不是偶然的，而是人为的。,Thành công của anh ấy không phải là ngẫu nhiên mà là do con người tạo ra.
人性,rénxìng,"Nhân tính, bản tính",人性有时是复杂的。,Tính cách con người đôi khi rất phức tạp.
人质,rénzhì,"Con tin, người bị bắt",绑架者要求人质的家人支付赎金。,Những kẻ bắt cóc yêu cầu gia đình con tin trả tiền chuộc.
忍耐,rěnnài,"Nhẫn nại, chịu đựng",你必须学会忍耐。,Bạn phải học cách kiên nhẫn.
忍受,rěnshòu,"Chịu đựng, cam chịu",我无法忍受这种痛苦。,Tôi không thể chịu đựng được nỗi đau này.
认定,rèndìng,"Nhận định, xác định",他认定这个计划是可行的。,Anh ấy xác định kế hoạch này là khả thi.
认可,rènkě,"Công nhận, phê duyệt",他的工作得到了认可。,Công việc của anh ấy đã được công nhận.
任命,rènmìng,"Bổ nhiệm, cử nhiệm",他被任命为公司经理。,Anh ấy được bổ nhiệm làm giám đốc công ty.
任性,rènxìng,"Tùy hứng, bướng bỉnh",她有点任性。,Cô ấy hơi bướng bỉnh.
任意,rènyì,"Tùy ý, tự do",你可以任意选择。,Bạn có thể chọn bất kỳ cái gì.
任重道远,rènzhòngdàoyuǎn,Trách nhiệm nặng nề và đường dài,我们的任务任重道远。,Nhiệm vụ của chúng ta còn rất nặng nề và xa xôi.
仍旧,réngjiù,Vẫn như cũ,他仍旧没有改变他的计划。,Anh ấy vẫn không thay đổi kế hoạch của mình.
日新月异,rìxīnyuèyì,Thay đổi từng ngày,现代科技日新月异。,Khoa học kỹ thuật hiện đại thay đổi từng ngày.
日益,rìyì,Ngày càng,他的英语水平日益提高。,Trình độ tiếng Anh của anh ấy ngày càng tiến bộ.
溶解,róngjiě,Hòa tan,这种物质可以溶解在水中。,Chất này có thể tan trong nước.
容貌,róngmào,Dung mạo,她的容貌非常美丽。,Vẻ ngoài của cô ấy rất đẹp.
容纳,róngnà,Chứa đựng,这个房间可以容纳50人。,Phòng này có thể chứa được 50 người.
容器,róngqì,"Đồ đựng, dụng cụ chứa",请把液体倒入这个容器中。,Xin hãy đổ chất lỏng vào trong vật chứa này.
融洽,róngqià,"Hòa hợp, êm thấm",他们的关系非常融洽。,Mối quan hệ của họ rất hòa hợp.
容忍,róngrěn,"Chịu đựng, nhẫn nhịn",我们必须学会容忍不同的意见。,Chúng ta phải học cách chịu đựng những ý kiến khác nhau.
揉,róu,"Xoa, bóp",她轻轻地揉了揉眼睛。,Cô ấy nhẹ nhàng xoa mắt.
柔和,róuhé,"Dịu dàng, mềm mại",他的声音非常柔和。,Giọng nói của anh ấy rất dịu dàng.
弱点,ruòdiǎn,Điểm yếu,每个人都有弱点。,Mỗi người đều có điểm yếu.
若干,ruògān,"Một vài, bao nhiêu",你可以问我若干问题。,Bạn có thể hỏi tôi một vài câu hỏi.
撒谎,sāhuǎng,Nói dối,他撒谎了。,Anh ấy đã nói dối.
腮,sāi,"Má, cằm",她的腮很红。,Má của cô ấy rất đỏ.
三角,sānjiǎo,Tam giác,这个三角形有三个角。,Hình tam giác này có ba góc.
散文,sǎnwén,Tản văn,他写了一篇散文。,Anh ấy đã viết một bài tản văn.
散发,sànfā,"Tỏa ra, phát tán",这个房间散发着香气。,Phòng này tỏa ra mùi thơm.
丧失,sàngshī,Mất mát,他丧失了信心。,Anh ấy đã mất niềm tin.
嫂子,sǎozi,Chị dâu,她是我的嫂子。,Cô ấy là chị dâu của tôi.
色彩,sècǎi,Màu sắc,这个画作的色彩非常鲜艳。,Màu sắc của bức tranh này rất tươi sáng.
刹车,shāchē,"Phanh, thắng",刹车系统需要检查。,Hệ thống phanh cần được kiểm tra.
啥,shá,"Gì (dạng khẩu ngữ của ""什么"")",你在干啥呢？,Bạn đang làm gì vậy?
筛选,shāixuǎn,"Sàng lọc, tuyển chọn",我们需要筛选最好的候选人。,Chúng ta cần chọn lọc ứng viên tốt nhất.
山脉,shānmài,Dãy núi,这座山脉很壮观。,Dãy núi này rất hùng vĩ.
闪烁,shǎnshuò,"Lấp lánh, lung linh",星星在天空中闪烁。,Những ngôi sao lấp lánh trên bầu trời.
擅长,shàncháng,"Giỏi về, sở trường",他擅长绘画。,Anh ấy giỏi vẽ tranh.
擅自,shànzì,"Tự ý, tự tiện",不要擅自行动。,Đừng hành động tùy tiện.
扇子,shànzi,Quạt,她给我买了一把扇子。,Cô ấy đã mua cho tôi một chiếc quạt.
商标,shāngbiāo,Thương hiệu,这个商标很有名。,Thương hiệu này rất nổi tiếng.
伤脑筋,shāng nǎojīn,"Đau đầu, khó khăn",这个问题真是伤脑筋。,Vấn đề này thật đau đầu.
上级,shàngjí,Cấp trên,你需要向上级汇报。,Bạn cần báo cáo với cấp trên.
上进心,shàngjìnxīn,Tinh thần cầu tiến,他有很强的上进心。,Anh ấy có động lực tiến bộ rất mạnh.
上任,shàngrèn,Nhậm chức,新上任的经理很有能力。,Giám đốc mới nhậm chức rất có năng lực.
上瘾,shàngyǐn,Nghiện,他对咖啡上瘾了。,Anh ấy nghiện cà phê.
上游,shàngyóu,"Thượng nguồn, phần tiên tiến",这条河的上游很清澈。,Thượng nguồn của con sông này rất trong sạch.
梢,shāo,"Ngọn, chóp",树梢上有一只鸟。,Trên ngọn cây có một con chim.
捎,shāo,"Mang theo, đưa cho",请把这封信捎给他。,Hãy mang lá thư này cho anh ấy.
哨,shào,"Còi, kèn",哨声响起，比赛开始了。,"Tiếng còi vang lên, trận đấu bắt đầu."
奢侈,shēchǐ,Xa xỉ,她喜欢奢侈品。,Cô ấy thích hàng xa xỉ.
涉及,shèjí,Liên quan đến,这件事涉及到很多人。,Việc này liên quan đến nhiều người.
设立,shèlì,"Thiết lập, thành lập",我们决定设立一个新项目。,Chúng ta quyết định thành lập một dự án mới.
社区,shèqū,"Cộng đồng, khu vực",这个社区很安全。,Khu vực này rất an toàn.
摄取,shèqǔ,"Hấp thụ, tiếp thu",摄取足够的营养对健康很重要。,Hấp thụ đủ dinh dưỡng rất quan trọng đối với sức khỏe.
摄氏度,shèshìdù,Độ Celsius,水的摄氏度是零度。,Nhiệt độ của nước là 0 độ C.
设想,shèxiǎng,"Dự tính, giả định",我们需要设想未来的发展。,Chúng ta cần tưởng tượng sự phát triển trong tương lai.
设置,shèzhì,"Lắp đặt, thiết lập",这个设备很先进。,Thiết bị này rất tiên tiến.
深奥,shēn'ào,"Sâu sắc, khó hiểu",这个问题非常深奥。,Vấn đề này rất phức tạp.
申报,shēnbào,"Trình báo, khai báo",我们需要申报个人所得税。,Chúng ta cần khai báo thuế thu nhập cá nhân.
深沉,shēnchén,"Sâu sắc, thâm trầm",他的声音很深沉。,Giọng nói của anh ấy rất trầm.
深情厚谊,shēnqíng hòuyì,Tình cảm sâu đậm,他们之间有着深情厚谊。,Họ có tình cảm sâu nặng.
绅士,shēnshì,"Quý ông, người lịch sự",他是个绅士。,Anh ấy là một quý ông.
呻吟,shēnyín,Rên rỉ,他在床上呻吟。,Anh ấy rên rỉ trên giường.
神奇,shénqí,Kỳ diệu,这个地方真是神奇。,Nơi này thật kỳ diệu.
神气,shénqì,"Vẻ, dáng vẻ",他看起来神气十足。,Anh ấy trông rất oai phong.
神情,shénqíng,"Thần thái, cảm xúc",她的神情很平静。,Biểu cảm của cô ấy rất bình tĩnh.
神色,shénsè,Thần sắc,他的神色很严肃。,Vẻ mặt của anh ấy rất nghiêm túc.
神圣,shénshèng,Thần thánh,这是一项神圣的任务。,Đây là một nhiệm vụ thiêng liêng.
神态,shéntài,"Thần thái, dáng vẻ",他的神态自若。,Thái độ của anh ấy rất tự nhiên.
